date,group,dissent
2018-05-24,Groupe Les Républicains,0.0
2018-05-24,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-24,"Groupe UDI, Agir et Indépendants",0.0
2018-05-24,Groupe Socialistes et apparentés,0.33333333333333337
2018-05-24,Groupe La France insoumise,0.0
2018-05-24,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-24,Groupe La République en Marche,0.06521739130434778
2018-05-24,Groupe Les Républicains,0.0
2018-05-24,Groupe du Mouvement Démocrate et apparentés,0.25
2018-05-24,"Groupe UDI, Agir et Indépendants",0.0
2018-05-24,Groupe Socialistes et apparentés,0.0
2018-05-24,Groupe La France insoumise,0.0
2018-05-24,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-24,Groupe La République en Marche,0.0
2018-05-24,Groupe Les Républicains,0.04761904761904767
2018-05-24,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-24,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2018-05-24,Groupe Socialistes et apparentés,0.0
2018-05-24,Groupe La France insoumise,0.0
2018-05-24,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-24,Groupe La République en Marche,0.0
2018-05-24,Groupe Les Républicains,0.0
2018-05-24,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-24,"Groupe UDI, Agir et Indépendants",0.0
2018-05-24,Groupe Socialistes et apparentés,0.0
2018-05-24,Groupe La France insoumise,
2018-05-24,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-23,Groupe La République en Marche,0.0
2018-05-23,Groupe Les Républicains,0.40909090909090906
2018-05-23,Groupe du Mouvement Démocrate et apparentés,0.125
2018-05-23,"Groupe UDI, Agir et Indépendants",0.0
2018-05-23,Groupe Socialistes et apparentés,0.0
2018-05-23,Groupe La France insoumise,0.0
2018-05-23,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-23,Groupe La République en Marche,0.07777777777777772
2018-05-23,Groupe Les Républicains,0.0
2018-05-23,Groupe du Mouvement Démocrate et apparentés,0.25
2018-05-23,"Groupe UDI, Agir et Indépendants",0.0
2018-05-23,Groupe Socialistes et apparentés,0.0
2018-05-23,Groupe La France insoumise,0.0
2018-05-23,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-23,Groupe La République en Marche,0.010204081632653073
2018-05-23,Groupe Les Républicains,0.0
2018-05-23,Groupe du Mouvement Démocrate et apparentés,0.125
2018-05-23,"Groupe UDI, Agir et Indépendants",0.0
2018-05-23,Groupe Socialistes et apparentés,0.0
2018-05-23,Groupe La France insoumise,0.0
2018-05-23,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-23,Groupe La République en Marche,0.273972602739726
2018-05-23,Groupe Les Républicains,0.0
2018-05-23,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-23,"Groupe UDI, Agir et Indépendants",0.0
2018-05-23,Groupe Socialistes et apparentés,0.0
2018-05-23,Groupe La France insoumise,0.0
2018-05-23,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-23,Groupe La République en Marche,0.03947368421052633
2018-05-23,Groupe Les Républicains,0.0
2018-05-23,Groupe du Mouvement Démocrate et apparentés,0.25
2018-05-23,"Groupe UDI, Agir et Indépendants",0.0
2018-05-23,Groupe Socialistes et apparentés,0.0
2018-05-23,Groupe La France insoumise,0.0
2018-05-23,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-23,Groupe La République en Marche,0.03703703703703709
2018-05-23,Groupe Les Républicains,0.0
2018-05-23,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-23,"Groupe UDI, Agir et Indépendants",0.0
2018-05-23,Groupe Socialistes et apparentés,0.0
2018-05-23,Groupe La France insoumise,0.0
2018-05-23,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-23,Groupe La République en Marche,0.022222222222222254
2018-05-23,Groupe Les Républicains,0.0
2018-05-23,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-23,"Groupe UDI, Agir et Indépendants",0.0
2018-05-23,Groupe Socialistes et apparentés,0.0
2018-05-23,Groupe La France insoumise,0.0
2018-05-23,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-17,Groupe La République en Marche,0.06666666666666665
2018-05-17,Groupe Les Républicains,0.0
2018-05-17,Groupe du Mouvement Démocrate et apparentés,0.07692307692307687
2018-05-17,"Groupe UDI, Agir et Indépendants",0.0
2018-05-17,Groupe Socialistes et apparentés,0.0
2018-05-17,Groupe La France insoumise,0.0
2018-05-17,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-17,Groupe La République en Marche,0.0
2018-05-17,Groupe Les Républicains,0.125
2018-05-17,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-17,"Groupe UDI, Agir et Indépendants",0.0
2018-05-17,Groupe Socialistes et apparentés,
2018-05-17,Groupe La France insoumise,0.0
2018-05-17,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-17,Groupe La République en Marche,0.0
2018-05-17,Groupe Les Républicains,0.0
2018-05-17,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-17,"Groupe UDI, Agir et Indépendants",0.0
2018-05-17,Groupe Socialistes et apparentés,0.0
2018-05-17,Groupe La France insoumise,0.0
2018-05-17,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-17,Groupe La République en Marche,0.0
2018-05-17,Groupe Les Républicains,0.0
2018-05-17,Groupe du Mouvement Démocrate et apparentés,0.07407407407407407
2018-05-17,"Groupe UDI, Agir et Indépendants",0.0
2018-05-17,Groupe Socialistes et apparentés,0.0
2018-05-17,Groupe La France insoumise,0.0
2018-05-17,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-17,Groupe La République en Marche,0.0
2018-05-17,Groupe Les Républicains,0.0
2018-05-17,Groupe du Mouvement Démocrate et apparentés,0.03703703703703709
2018-05-17,"Groupe UDI, Agir et Indépendants",0.2857142857142857
2018-05-17,Groupe Socialistes et apparentés,
2018-05-17,Groupe La France insoumise,0.0
2018-05-17,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.0
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.23076923076923073
2018-05-16,"Groupe UDI, Agir et Indépendants",0.19999999999999996
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.02857142857142858
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.2222222222222222
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,
2018-05-16,Groupe La République en Marche,0.030303030303030276
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.2222222222222222
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.375
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.02857142857142858
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.2222222222222222
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.375
2018-05-16,Groupe La France insoumise,0.07692307692307687
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.014705882352941124
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.25
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.03125
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.11111111111111116
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.25
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.015625
2018-05-16,Groupe Les Républicains,0.4545454545454546
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-16,"Groupe UDI, Agir et Indépendants",
2018-05-16,Groupe Socialistes et apparentés,0.33333333333333337
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.01666666666666672
2018-05-16,Groupe Les Républicains,0.08333333333333337
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.30000000000000004
2018-05-16,"Groupe UDI, Agir et Indépendants",0.25
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.017241379310344862
2018-05-16,Groupe Les Républicains,0.4
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.0
2018-05-16,Groupe Les Républicains,0.125
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.4
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.0
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.5
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.023255813953488413
2018-05-16,Groupe Les Républicains,0.2142857142857143
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.2222222222222222
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.0
2018-05-16,Groupe Les Républicains,0.07692307692307687
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.4
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.07499999999999996
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.4
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.1842105263157895
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.0
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.0
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.25
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.0
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.0
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.2222222222222222
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.06382978723404253
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-16,Groupe La République en Marche,0.0
2018-05-16,Groupe Les Républicains,0.0
2018-05-16,Groupe du Mouvement Démocrate et apparentés,0.4285714285714286
2018-05-16,"Groupe UDI, Agir et Indépendants",0.0
2018-05-16,Groupe Socialistes et apparentés,0.0
2018-05-16,Groupe La France insoumise,0.0
2018-05-16,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-15,Groupe La République en Marche,0.0
2018-05-15,Groupe Les Républicains,0.0
2018-05-15,Groupe du Mouvement Démocrate et apparentés,0.0714285714285714
2018-05-15,"Groupe UDI, Agir et Indépendants",0.0
2018-05-15,Groupe Socialistes et apparentés,0.0
2018-05-15,Groupe La France insoumise,0.0
2018-05-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-15,Groupe La République en Marche,0.0
2018-05-15,Groupe Les Républicains,0.0
2018-05-15,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-15,"Groupe UDI, Agir et Indépendants",0.0
2018-05-15,Groupe Socialistes et apparentés,0.0
2018-05-15,Groupe La France insoumise,0.0
2018-05-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-15,Groupe La République en Marche,0.05555555555555558
2018-05-15,Groupe Les Républicains,0.0
2018-05-15,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-15,"Groupe UDI, Agir et Indépendants",0.0
2018-05-15,Groupe Socialistes et apparentés,0.0
2018-05-15,Groupe La France insoumise,0.0
2018-05-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-15,Groupe La République en Marche,0.0337078651685393
2018-05-15,Groupe Les Républicains,0.0
2018-05-15,Groupe du Mouvement Démocrate et apparentés,0.0
2018-05-15,"Groupe UDI, Agir et Indépendants",0.0
2018-05-15,Groupe Socialistes et apparentés,0.0
2018-05-15,Groupe La France insoumise,0.0
2018-05-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-15,Groupe La République en Marche,0.04081632653061229
2018-05-15,Groupe Les Républicains,0.0
2018-05-15,Groupe du Mouvement Démocrate et apparentés,0.045454545454545414
2018-05-15,"Groupe UDI, Agir et Indépendants",0.0
2018-05-15,Groupe Socialistes et apparentés,0.0
2018-05-15,Groupe La France insoumise,0.0
2018-05-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-15,Groupe La République en Marche,0.0
2018-05-15,Groupe Les Républicains,0.0
2018-05-15,Groupe du Mouvement Démocrate et apparentés,0.04761904761904767
2018-05-15,"Groupe UDI, Agir et Indépendants",0.0
2018-05-15,Groupe Socialistes et apparentés,0.0
2018-05-15,Groupe La France insoumise,0.0
2018-05-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-15,Groupe La République en Marche,0.00877192982456143
2018-05-15,Groupe Les Républicains,0.0
2018-05-15,Groupe du Mouvement Démocrate et apparentés,0.050000000000000044
2018-05-15,"Groupe UDI, Agir et Indépendants",0.0
2018-05-15,Groupe Socialistes et apparentés,0.0
2018-05-15,Groupe La France insoumise,0.0
2018-05-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-15,Groupe La République en Marche,0.00877192982456143
2018-05-15,Groupe Les Républicains,0.0
2018-05-15,Groupe du Mouvement Démocrate et apparentés,0.04761904761904767
2018-05-15,"Groupe UDI, Agir et Indépendants",0.0
2018-05-15,Groupe Socialistes et apparentés,0.0
2018-05-15,Groupe La France insoumise,0.0
2018-05-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-15,Groupe La République en Marche,0.008928571428571397
2018-05-15,Groupe Les Républicains,0.02941176470588236
2018-05-15,Groupe du Mouvement Démocrate et apparentés,0.04761904761904767
2018-05-15,"Groupe UDI, Agir et Indépendants",0.0
2018-05-15,Groupe Socialistes et apparentés,0.0
2018-05-15,Groupe La France insoumise,0.0
2018-05-15,Groupe de la Gauche démocrate et républicaine,0.0
2018-05-15,Groupe La République en Marche,0.045454545454545414
2018-05-15,Groupe Les Républicains,0.0
2018-05-15,Groupe du Mouvement Démocrate et apparentés,0.050000000000000044
2018-05-15,"Groupe UDI, Agir et Indépendants",0.0
2018-05-15,Groupe Socialistes et apparentés,0.0
2018-05-15,Groupe La France insoumise,0.0
