scrutin_id,date,group,pour,contre,abstention
1038,2018-07-13,Groupe La France insoumise,2,0,0
1038,2018-07-13,Groupe de la Gauche démocrate et républicaine,1,0,0
1038,2018-07-13,Non inscrits,4,0,0
1037,2018-07-13,Groupe La République en Marche,40,0,0
1037,2018-07-13,Groupe Les Républicains,2,3,3
1037,2018-07-13,Groupe du Mouvement Démocrate et apparentés,3,0,0
1037,2018-07-13,"Groupe UDI, Agir et Indépendants",6,0,1
1037,2018-07-13,Groupe Nouvelle Gauche,4,0,0
1037,2018-07-13,Groupe La France insoumise,3,0,0
1037,2018-07-13,Groupe de la Gauche démocrate et républicaine,2,0,0
1037,2018-07-13,Non inscrits,5,0,0
1036,2018-07-13,Groupe La République en Marche,0,39,0
1036,2018-07-13,Groupe Les Républicains,0,3,5
1036,2018-07-13,Groupe du Mouvement Démocrate et apparentés,0,3,0
1036,2018-07-13,"Groupe UDI, Agir et Indépendants",4,3,0
1036,2018-07-13,Groupe Nouvelle Gauche,4,0,0
1036,2018-07-13,Groupe La France insoumise,3,0,0
1036,2018-07-13,Groupe de la Gauche démocrate et républicaine,2,0,0
1036,2018-07-13,Non inscrits,4,1,0
1035,2018-07-12,Groupe La République en Marche,51,0,0
1035,2018-07-12,Groupe Les Républicains,1,12,0
1035,2018-07-12,Groupe du Mouvement Démocrate et apparentés,6,0,0
1035,2018-07-12,"Groupe UDI, Agir et Indépendants",4,0,0
1035,2018-07-12,Groupe Nouvelle Gauche,1,5,0
1035,2018-07-12,Groupe La France insoumise,0,3,0
1035,2018-07-12,Groupe de la Gauche démocrate et républicaine,0,4,0
1035,2018-07-12,Non inscrits,3,0,0
1034,2018-07-12,Groupe La République en Marche,0,29,3
1034,2018-07-12,Groupe Les Républicains,6,0,0
1034,2018-07-12,Groupe du Mouvement Démocrate et apparentés,2,4,0
1034,2018-07-12,"Groupe UDI, Agir et Indépendants",2,0,0
1034,2018-07-12,Groupe Nouvelle Gauche,5,0,0
1034,2018-07-12,Groupe La France insoumise,3,0,0
1034,2018-07-12,Groupe de la Gauche démocrate et républicaine,3,0,0
1034,2018-07-12,Non inscrits,5,0,0
1033,2018-07-12,Groupe La République en Marche,2,43,2
1033,2018-07-12,Groupe Les Républicains,1,5,0
1033,2018-07-12,Groupe du Mouvement Démocrate et apparentés,2,3,0
1033,2018-07-12,"Groupe UDI, Agir et Indépendants",1,2,2
1033,2018-07-12,Groupe Nouvelle Gauche,4,0,0
1033,2018-07-12,Groupe La France insoumise,4,0,0
1033,2018-07-12,Groupe de la Gauche démocrate et républicaine,4,0,0
1033,2018-07-12,Non inscrits,3,0,0
1032,2018-07-12,Groupe La République en Marche,65,0,0
1032,2018-07-12,Groupe Les Républicains,13,0,0
1032,2018-07-12,Groupe du Mouvement Démocrate et apparentés,10,0,0
1032,2018-07-12,"Groupe UDI, Agir et Indépendants",9,0,0
1032,2018-07-12,Groupe Nouvelle Gauche,6,0,0
1032,2018-07-12,Groupe La France insoumise,4,0,0
1032,2018-07-12,Groupe de la Gauche démocrate et républicaine,6,0,0
1032,2018-07-12,Non inscrits,6,0,0
1031,2018-07-12,Groupe La République en Marche,0,61,2
1031,2018-07-12,Groupe Les Républicains,0,5,4
1031,2018-07-12,Groupe du Mouvement Démocrate et apparentés,0,9,1
1031,2018-07-12,"Groupe UDI, Agir et Indépendants",0,9,0
1031,2018-07-12,Groupe Nouvelle Gauche,4,2,0
1031,2018-07-12,Groupe La France insoumise,4,0,0
1031,2018-07-12,Groupe de la Gauche démocrate et républicaine,2,1,0
1031,2018-07-12,Non inscrits,3,3,0
1030,2018-07-12,Groupe La République en Marche,0,44,0
1030,2018-07-12,Groupe Les Républicains,0,12,0
1030,2018-07-12,Groupe du Mouvement Démocrate et apparentés,0,5,0
1030,2018-07-12,"Groupe UDI, Agir et Indépendants",0,7,0
1030,2018-07-12,Groupe Nouvelle Gauche,1,1,3
1030,2018-07-12,Groupe La France insoumise,9,0,0
1030,2018-07-12,Groupe de la Gauche démocrate et républicaine,4,0,0
1030,2018-07-12,Non inscrits,2,1,0
1029,2018-07-12,Groupe La République en Marche,0,45,0
1029,2018-07-12,Groupe Les Républicains,0,10,0
1029,2018-07-12,Groupe du Mouvement Démocrate et apparentés,0,7,0
1029,2018-07-12,"Groupe UDI, Agir et Indépendants",1,3,1
1029,2018-07-12,Groupe Nouvelle Gauche,2,0,3
1029,2018-07-12,Groupe La France insoumise,6,0,0
1029,2018-07-12,Groupe de la Gauche démocrate et républicaine,5,0,0
1029,2018-07-12,Non inscrits,2,2,1
1028,2018-07-12,Groupe La République en Marche,0,47,0
1028,2018-07-12,Groupe Les Républicains,0,9,1
1028,2018-07-12,Groupe du Mouvement Démocrate et apparentés,0,7,0
1028,2018-07-12,"Groupe UDI, Agir et Indépendants",1,2,1
1028,2018-07-12,Groupe Nouvelle Gauche,4,0,2
1028,2018-07-12,Groupe La France insoumise,5,0,0
1028,2018-07-12,Groupe de la Gauche démocrate et républicaine,5,0,0
1028,2018-07-12,Non inscrits,2,2,2
1027,2018-07-12,Groupe La République en Marche,1,35,0
1027,2018-07-12,Groupe Les Républicains,0,7,1
1027,2018-07-12,Groupe du Mouvement Démocrate et apparentés,0,6,0
1027,2018-07-12,"Groupe UDI, Agir et Indépendants",4,0,0
1027,2018-07-12,Groupe Nouvelle Gauche,5,0,1
1027,2018-07-12,Groupe La France insoumise,4,0,0
1027,2018-07-12,Groupe de la Gauche démocrate et républicaine,4,0,0
1027,2018-07-12,Non inscrits,3,2,1
1026,2018-07-11,Groupe La République en Marche,0,59,0
1026,2018-07-11,Groupe Les Républicains,0,11,0
1026,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,7,0
1026,2018-07-11,"Groupe UDI, Agir et Indépendants",0,5,0
1026,2018-07-11,Groupe Nouvelle Gauche,2,2,0
1026,2018-07-11,Groupe La France insoumise,5,0,0
1026,2018-07-11,Groupe de la Gauche démocrate et républicaine,7,0,0
1026,2018-07-11,Non inscrits,4,2,0
1025,2018-07-11,Groupe La République en Marche,0,81,0
1025,2018-07-11,Groupe Les Républicains,13,1,4
1025,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,14,0
1025,2018-07-11,"Groupe UDI, Agir et Indépendants",2,2,2
1025,2018-07-11,Groupe Nouvelle Gauche,0,8,0
1025,2018-07-11,Groupe La France insoumise,0,5,0
1025,2018-07-11,Groupe de la Gauche démocrate et républicaine,0,6,0
1025,2018-07-11,Non inscrits,1,5,0
1024,2018-07-11,Groupe La République en Marche,0,82,0
1024,2018-07-11,Groupe Les Républicains,15,1,2
1024,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,14,0
1024,2018-07-11,"Groupe UDI, Agir et Indépendants",4,0,2
1024,2018-07-11,Groupe Nouvelle Gauche,1,7,0
1024,2018-07-11,Groupe La France insoumise,0,5,0
1024,2018-07-11,Groupe de la Gauche démocrate et républicaine,0,7,0
1024,2018-07-11,Non inscrits,1,5,0
1023,2018-07-11,Groupe La République en Marche,0,74,0
1023,2018-07-11,Groupe Les Républicains,0,15,0
1023,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,11,0
1023,2018-07-11,"Groupe UDI, Agir et Indépendants",0,3,1
1023,2018-07-11,Groupe Nouvelle Gauche,4,5,0
1023,2018-07-11,Groupe La France insoumise,6,0,0
1023,2018-07-11,Groupe de la Gauche démocrate et républicaine,6,0,0
1023,2018-07-11,Non inscrits,5,2,0
1022,2018-07-11,Groupe La République en Marche,0,69,0
1022,2018-07-11,Groupe Les Républicains,0,15,0
1022,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,7,0
1022,2018-07-11,"Groupe UDI, Agir et Indépendants",0,4,0
1022,2018-07-11,Groupe Nouvelle Gauche,3,4,1
1022,2018-07-11,Groupe La France insoumise,4,0,0
1022,2018-07-11,Groupe de la Gauche démocrate et républicaine,1,0,1
1022,2018-07-11,Non inscrits,3,2,0
1021,2018-07-11,Groupe La République en Marche,0,68,0
1021,2018-07-11,Groupe Les Républicains,1,9,0
1021,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,5,0
1021,2018-07-11,"Groupe UDI, Agir et Indépendants",0,2,2
1021,2018-07-11,Groupe Nouvelle Gauche,1,1,2
1021,2018-07-11,Groupe La France insoumise,4,0,0
1021,2018-07-11,Groupe de la Gauche démocrate et républicaine,4,0,0
1021,2018-07-11,Non inscrits,2,1,1
1020,2018-07-11,Groupe La République en Marche,0,66,1
1020,2018-07-11,Groupe Les Républicains,2,8,0
1020,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,3,0
1020,2018-07-11,"Groupe UDI, Agir et Indépendants",0,3,2
1020,2018-07-11,Groupe Nouvelle Gauche,2,0,1
1020,2018-07-11,Groupe La France insoumise,8,0,0
1020,2018-07-11,Groupe de la Gauche démocrate et républicaine,5,0,0
1020,2018-07-11,Non inscrits,3,1,0
1019,2018-07-11,Groupe La République en Marche,0,74,0
1019,2018-07-11,Groupe Les Républicains,0,11,1
1019,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,5,0
1019,2018-07-11,"Groupe UDI, Agir et Indépendants",3,3,1
1019,2018-07-11,Groupe Nouvelle Gauche,4,1,0
1019,2018-07-11,Groupe La France insoumise,8,0,0
1019,2018-07-11,Groupe de la Gauche démocrate et républicaine,4,0,1
1019,2018-07-11,Non inscrits,4,1,0
1018,2018-07-11,Groupe La République en Marche,3,74,3
1018,2018-07-11,Groupe Les Républicains,0,6,3
1018,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,5,1
1018,2018-07-11,"Groupe UDI, Agir et Indépendants",3,2,1
1018,2018-07-11,Groupe Nouvelle Gauche,6,0,0
1018,2018-07-11,Groupe La France insoumise,9,0,0
1018,2018-07-11,Groupe de la Gauche démocrate et républicaine,7,0,0
1018,2018-07-11,Non inscrits,6,1,0
1017,2018-07-11,Groupe La République en Marche,1,71,0
1017,2018-07-11,Groupe Les Républicains,0,7,2
1017,2018-07-11,Groupe du Mouvement Démocrate et apparentés,2,5,0
1017,2018-07-11,"Groupe UDI, Agir et Indépendants",2,1,5
1017,2018-07-11,Groupe Nouvelle Gauche,9,0,0
1017,2018-07-11,Groupe La France insoumise,8,0,0
1017,2018-07-11,Groupe de la Gauche démocrate et républicaine,8,0,0
1017,2018-07-11,Non inscrits,5,1,0
1016,2018-07-11,Groupe La République en Marche,4,64,0
1016,2018-07-11,Groupe Les Républicains,0,6,9
1016,2018-07-11,Groupe du Mouvement Démocrate et apparentés,1,14,0
1016,2018-07-11,"Groupe UDI, Agir et Indépendants",0,5,2
1016,2018-07-11,Groupe Nouvelle Gauche,9,0,0
1016,2018-07-11,Groupe La France insoumise,7,0,0
1016,2018-07-11,Groupe de la Gauche démocrate et républicaine,7,0,0
1016,2018-07-11,Non inscrits,7,0,3
1015,2018-07-11,Groupe La République en Marche,0,64,3
1015,2018-07-11,Groupe Les Républicains,0,4,10
1015,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,14,1
1015,2018-07-11,"Groupe UDI, Agir et Indépendants",0,5,2
1015,2018-07-11,Groupe Nouvelle Gauche,9,0,0
1015,2018-07-11,Groupe La France insoumise,5,0,0
1015,2018-07-11,Groupe de la Gauche démocrate et républicaine,8,0,0
1015,2018-07-11,Non inscrits,7,0,1
1014,2018-07-11,Groupe La République en Marche,1,65,2
1014,2018-07-11,Groupe Les Républicains,0,4,9
1014,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,14,1
1014,2018-07-11,"Groupe UDI, Agir et Indépendants",0,5,2
1014,2018-07-11,Groupe Nouvelle Gauche,8,0,0
1014,2018-07-11,Groupe La France insoumise,7,0,0
1014,2018-07-11,Groupe de la Gauche démocrate et républicaine,8,0,0
1014,2018-07-11,Non inscrits,7,0,1
1013,2018-07-11,Groupe La République en Marche,8,92,2
1013,2018-07-11,Groupe Les Républicains,2,16,7
1013,2018-07-11,Groupe du Mouvement Démocrate et apparentés,1,15,1
1013,2018-07-11,"Groupe UDI, Agir et Indépendants",0,8,1
1013,2018-07-11,Groupe Nouvelle Gauche,12,0,0
1013,2018-07-11,Groupe La France insoumise,8,0,0
1013,2018-07-11,Groupe de la Gauche démocrate et républicaine,6,0,0
1013,2018-07-11,Non inscrits,8,1,2
1012,2018-07-11,Groupe La République en Marche,1,100,5
1012,2018-07-11,Groupe Les Républicains,1,20,6
1012,2018-07-11,Groupe du Mouvement Démocrate et apparentés,1,16,0
1012,2018-07-11,"Groupe UDI, Agir et Indépendants",0,8,1
1012,2018-07-11,Groupe Nouvelle Gauche,12,0,0
1012,2018-07-11,Groupe La France insoumise,8,0,0
1012,2018-07-11,Groupe de la Gauche démocrate et républicaine,6,0,0
1012,2018-07-11,Non inscrits,8,1,2
1011,2018-07-11,Groupe La République en Marche,0,81,0
1011,2018-07-11,Groupe Les Républicains,1,10,3
1011,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,12,0
1011,2018-07-11,"Groupe UDI, Agir et Indépendants",1,5,0
1011,2018-07-11,Groupe Nouvelle Gauche,0,7,0
1011,2018-07-11,Groupe La France insoumise,10,0,0
1011,2018-07-11,Groupe de la Gauche démocrate et républicaine,4,0,0
1011,2018-07-11,Non inscrits,3,6,0
1010,2018-07-11,Groupe La République en Marche,0,76,0
1010,2018-07-11,Groupe Les Républicains,0,9,2
1010,2018-07-11,Groupe du Mouvement Démocrate et apparentés,0,11,0
1010,2018-07-11,"Groupe UDI, Agir et Indépendants",0,4,0
1010,2018-07-11,Groupe Nouvelle Gauche,0,7,0
1010,2018-07-11,Groupe La France insoumise,9,0,0
1010,2018-07-11,Groupe de la Gauche démocrate et républicaine,4,0,0
1010,2018-07-11,Non inscrits,4,4,0
1009,2018-07-10,Groupe La République en Marche,0,135,0
1009,2018-07-10,Groupe Les Républicains,49,0,0
1009,2018-07-10,Groupe du Mouvement Démocrate et apparentés,0,18,0
1009,2018-07-10,"Groupe UDI, Agir et Indépendants",9,2,1
1009,2018-07-10,Groupe Nouvelle Gauche,17,0,0
1009,2018-07-10,Groupe La France insoumise,6,0,0
1009,2018-07-10,Groupe de la Gauche démocrate et républicaine,10,0,0
1009,2018-07-10,Non inscrits,5,1,0
1008,2018-07-10,Groupe La République en Marche,0,143,0
1008,2018-07-10,Groupe Les Républicains,56,0,0
1008,2018-07-10,Groupe du Mouvement Démocrate et apparentés,0,24,0
1008,2018-07-10,"Groupe UDI, Agir et Indépendants",4,7,2
1008,2018-07-10,Groupe Nouvelle Gauche,13,0,0
1008,2018-07-10,Groupe La France insoumise,6,0,0
1008,2018-07-10,Groupe de la Gauche démocrate et républicaine,10,0,0
1008,2018-07-10,Non inscrits,2,0,4
1007,2018-07-05,Groupe La République en Marche,2,17,0
1007,2018-07-05,Groupe Les Républicains,4,0,0
1007,2018-07-05,Groupe du Mouvement Démocrate et apparentés,0,2,0
1007,2018-07-05,"Groupe UDI, Agir et Indépendants",0,0,0
1007,2018-07-05,Groupe Nouvelle Gauche,1,0,0
1007,2018-07-05,Groupe La France insoumise,2,0,0
1007,2018-07-05,Groupe de la Gauche démocrate et républicaine,1,0,0
1007,2018-07-05,Non inscrits,0,0,0
1006,2018-07-05,Groupe La République en Marche,32,0,0
1006,2018-07-05,Groupe Les Républicains,1,0,0
1006,2018-07-05,Groupe du Mouvement Démocrate et apparentés,1,0,0
1006,2018-07-05,"Groupe UDI, Agir et Indépendants",1,0,0
1006,2018-07-05,Groupe Nouvelle Gauche,2,0,0
1006,2018-07-05,Groupe La France insoumise,2,0,0
1006,2018-07-05,Groupe de la Gauche démocrate et républicaine,2,0,0
1006,2018-07-05,Non inscrits,0,0,0
1005,2018-07-05,Groupe La République en Marche,32,0,0
1005,2018-07-05,Groupe Les Républicains,0,0,0
1005,2018-07-05,Groupe du Mouvement Démocrate et apparentés,3,0,0
1005,2018-07-05,"Groupe UDI, Agir et Indépendants",1,0,0
1005,2018-07-05,Groupe Nouvelle Gauche,0,1,0
1005,2018-07-05,Groupe La France insoumise,0,2,0
1005,2018-07-05,Groupe de la Gauche démocrate et républicaine,0,3,0
1005,2018-07-05,Non inscrits,0,0,0
1004,2018-07-05,Groupe La République en Marche,0,37,0
1004,2018-07-05,Groupe Les Républicains,0,3,0
1004,2018-07-05,Groupe du Mouvement Démocrate et apparentés,0,4,0
1004,2018-07-05,"Groupe UDI, Agir et Indépendants",0,0,1
1004,2018-07-05,Groupe Nouvelle Gauche,1,0,1
1004,2018-07-05,Groupe La France insoumise,3,0,0
1004,2018-07-05,Groupe de la Gauche démocrate et républicaine,3,0,0
1004,2018-07-05,Non inscrits,0,0,0
1003,2018-07-04,Groupe La République en Marche,54,0,0
1003,2018-07-04,Groupe Les Républicains,17,0,0
1003,2018-07-04,Groupe du Mouvement Démocrate et apparentés,10,0,0
1003,2018-07-04,"Groupe UDI, Agir et Indépendants",1,0,0
1003,2018-07-04,Groupe Nouvelle Gauche,5,0,0
1003,2018-07-04,Groupe La France insoumise,0,0,1
1003,2018-07-04,Groupe de la Gauche démocrate et républicaine,2,0,0
1003,2018-07-04,Non inscrits,5,0,0
1002,2018-07-04,Groupe La République en Marche,52,0,0
1002,2018-07-04,Groupe Les Républicains,17,0,0
1002,2018-07-04,Groupe du Mouvement Démocrate et apparentés,9,0,0
1002,2018-07-04,"Groupe UDI, Agir et Indépendants",1,0,0
1002,2018-07-04,Groupe Nouvelle Gauche,5,0,0
1002,2018-07-04,Groupe La France insoumise,0,0,1
1002,2018-07-04,Groupe de la Gauche démocrate et républicaine,2,0,0
1002,2018-07-04,Non inscrits,4,0,0
1001,2018-07-04,Groupe La République en Marche,0,48,0
1001,2018-07-04,Groupe Les Républicains,13,0,0
1001,2018-07-04,Groupe du Mouvement Démocrate et apparentés,0,9,0
1001,2018-07-04,"Groupe UDI, Agir et Indépendants",2,0,0
1001,2018-07-04,Groupe Nouvelle Gauche,1,0,0
1001,2018-07-04,Groupe La France insoumise,0,2,0
1001,2018-07-04,Groupe de la Gauche démocrate et républicaine,0,2,0
1001,2018-07-04,Non inscrits,3,0,0
1000,2018-07-04,Groupe La République en Marche,0,44,0
1000,2018-07-04,Groupe Les Républicains,0,13,0
1000,2018-07-04,Groupe du Mouvement Démocrate et apparentés,0,10,0
1000,2018-07-04,"Groupe UDI, Agir et Indépendants",0,0,1
1000,2018-07-04,Groupe Nouvelle Gauche,0,0,2
1000,2018-07-04,Groupe La France insoumise,2,0,0
1000,2018-07-04,Groupe de la Gauche démocrate et républicaine,0,0,2
1000,2018-07-04,Non inscrits,0,3,0
999,2018-07-03,Groupe La République en Marche,52,0,2
999,2018-07-03,Groupe Les Républicains,0,7,0
999,2018-07-03,Groupe du Mouvement Démocrate et apparentés,2,0,0
999,2018-07-03,"Groupe UDI, Agir et Indépendants",0,1,0
999,2018-07-03,Groupe Nouvelle Gauche,0,2,0
999,2018-07-03,Groupe La France insoumise,0,3,0
999,2018-07-03,Groupe de la Gauche démocrate et républicaine,0,1,0
999,2018-07-03,Non inscrits,0,7,0
998,2018-07-03,Groupe La République en Marche,51,0,2
998,2018-07-03,Groupe Les Républicains,0,7,0
998,2018-07-03,Groupe du Mouvement Démocrate et apparentés,1,0,1
998,2018-07-03,"Groupe UDI, Agir et Indépendants",0,1,0
998,2018-07-03,Groupe Nouvelle Gauche,0,2,0
998,2018-07-03,Groupe La France insoumise,0,4,0
998,2018-07-03,Groupe de la Gauche démocrate et républicaine,0,1,0
998,2018-07-03,Non inscrits,0,7,0
997,2018-07-03,Groupe La République en Marche,2,47,1
997,2018-07-03,Groupe Les Républicains,3,0,0
997,2018-07-03,Groupe du Mouvement Démocrate et apparentés,0,3,0
997,2018-07-03,"Groupe UDI, Agir et Indépendants",0,0,1
997,2018-07-03,Groupe Nouvelle Gauche,2,0,0
997,2018-07-03,Groupe La France insoumise,4,0,0
997,2018-07-03,Groupe de la Gauche démocrate et républicaine,1,0,0
997,2018-07-03,Non inscrits,7,0,0
996,2018-07-03,Groupe La République en Marche,55,1,0
996,2018-07-03,Groupe Les Républicains,0,1,9
996,2018-07-03,Groupe du Mouvement Démocrate et apparentés,3,0,0
996,2018-07-03,"Groupe UDI, Agir et Indépendants",1,0,0
996,2018-07-03,Groupe Nouvelle Gauche,3,0,0
996,2018-07-03,Groupe La France insoumise,4,0,0
996,2018-07-03,Groupe de la Gauche démocrate et républicaine,1,0,0
996,2018-07-03,Non inscrits,0,7,0
995,2018-06-26,Groupe La République en Marche,111,0,0
995,2018-06-26,Groupe Les Républicains,0,0,12
995,2018-06-26,Groupe du Mouvement Démocrate et apparentés,11,0,0
995,2018-06-26,"Groupe UDI, Agir et Indépendants",3,0,0
995,2018-06-26,Groupe Nouvelle Gauche,0,1,3
995,2018-06-26,Groupe La France insoumise,0,3,0
995,2018-06-26,Groupe de la Gauche démocrate et républicaine,0,2,0
995,2018-06-26,Non inscrits,1,4,1
994,2018-06-26,Groupe La République en Marche,88,21,18
994,2018-06-26,Groupe Les Républicains,11,0,1
994,2018-06-26,Groupe du Mouvement Démocrate et apparentés,6,2,3
994,2018-06-26,"Groupe UDI, Agir et Indépendants",2,0,1
994,2018-06-26,Groupe Nouvelle Gauche,0,5,0
994,2018-06-26,Groupe La France insoumise,0,4,0
994,2018-06-26,Groupe de la Gauche démocrate et républicaine,0,3,0
994,2018-06-26,Non inscrits,2,4,0
993,2018-06-26,Groupe La République en Marche,64,66,6
993,2018-06-26,Groupe Les Républicains,0,13,0
993,2018-06-26,Groupe du Mouvement Démocrate et apparentés,5,5,0
993,2018-06-26,"Groupe UDI, Agir et Indépendants",0,2,1
993,2018-06-26,Groupe Nouvelle Gauche,5,0,0
993,2018-06-26,Groupe La France insoumise,4,0,0
993,2018-06-26,Groupe de la Gauche démocrate et républicaine,3,0,0
993,2018-06-26,Non inscrits,4,2,0
992,2018-06-26,Groupe La République en Marche,77,6,3
992,2018-06-26,Groupe Les Républicains,0,15,0
992,2018-06-26,Groupe du Mouvement Démocrate et apparentés,8,1,0
992,2018-06-26,"Groupe UDI, Agir et Indépendants",2,0,0
992,2018-06-26,Groupe Nouvelle Gauche,0,3,0
992,2018-06-26,Groupe La France insoumise,0,1,0
992,2018-06-26,Groupe de la Gauche démocrate et républicaine,0,4,0
992,2018-06-26,Non inscrits,0,4,0
991,2018-06-26,Groupe La République en Marche,5,85,1
991,2018-06-26,Groupe Les Républicains,15,0,0
991,2018-06-26,Groupe du Mouvement Démocrate et apparentés,0,10,0
991,2018-06-26,"Groupe UDI, Agir et Indépendants",1,0,0
991,2018-06-26,Groupe Nouvelle Gauche,3,0,0
991,2018-06-26,Groupe La France insoumise,1,0,0
991,2018-06-26,Groupe de la Gauche démocrate et républicaine,4,0,0
991,2018-06-26,Non inscrits,4,0,0
990,2018-06-21,Groupe La République en Marche,0,18,1
990,2018-06-21,Groupe Les Républicains,11,0,0
990,2018-06-21,Groupe du Mouvement Démocrate et apparentés,0,0,0
990,2018-06-21,"Groupe UDI, Agir et Indépendants",1,0,0
